Nombre de pieces;Nombre de chambres;Ascenseur;Cave;Gardien;prix;superficie;arrondissement
2.0;1;0;0;0;285000.0;27.4;0.053731
3.0;2;1;1;0;470000.0;53.3;-0.00142
3.0;2;1;1;1;761000.0;68.0;0.052894
3.0;2;1;1;0;550000.0;50.9;0.052894
5.0;3;1;1;1;1050000.0;113.0;0.052894
1.0;1;1;0;1;275000.0;30.0;0.052894
1.0;1;1;0;0;130000.0;13.0;0.020369
2.0;1;1;0;0;520000.0;51.0;-0.009978
2.0;1;1;1;1;485000.0;26.5;-0.011981
3.0;2;1;1;1;450000.0;48.0;-0.00142
1.0;1;1;1;1;134000.0;10.0;0.196009
2.0;1;1;0;1;270000.0;46.2;-0.011981
3.0;2;0;0;0;330000.0;41.3;0.019963
4.0;2;1;1;1;720000.0;80.0;0.196009
1.0;1;1;0;1;116000.0;11.2;0.052894
3.0;2;1;1;0;475000.0;53.7;0.053731
3.0;2;0;1;0;604000.0;59.1;-0.011981
5.0;3;0;1;0;2100000.0;122.4;0.05245
3.0;2;0;1;1;610000.0;53.0;-0.011981
3.0;2;0;1;0;604000.0;53.0;0.014442
2.0;1;1;0;0;996500.0;59.6;0.030025
1.0;1;0;0;0;145500.0;18.0;-0.011981
3.0;2;0;1;0;900000.0;92.0;-0.001544
3.0;2;0;1;0;475000.0;49.1;0.012957
4.0;2;0;0;0;745000.0;77.0;0.05245
1.0;1;1;1;0;388500.0;39.3;-0.00142
2.0;1;1;1;0;475000.0;48.0;0.020369
2.0;1;0;0;0;395000.0;41.0;0.020369
2.0;1;0;0;0;758000.0;74.0;-0.001544
5.0;2;0;1;0;728000.0;84.0;-0.00142
4.0;3;0;0;0;690000.0;60.0;0.019963
3.0;2;0;1;0;418000.0;50.0;-0.001544
4.0;3;1;1;1;649000.0;101.0;-0.001544
2.0;2;0;0;0;415000.0;38.0;0.016535
4.0;2;1;0;0;1900000.0;105.0;0.030506
2.0;1;0;0;0;850000.0;48.5;0.081818
4.0;3;0;0;0;1190000.0;97.0;0.016535
3.0;2;1;0;1;775000.0;70.0;
2.0;1;0;0;0;420000.0;39.8;0.020369
2.0;1;0;1;0;389900.0;38.0;0.052894
1.0;1;1;0;1;245000.0;25.2;0.014442
2.0;1;0;1;0;299000.0;26.0;-0.011981
2.0;1;0;1;1;475000.0;48.1;0.023671
2.0;1;1;0;0;499000.0;52.0;-0.009978
1.0;1;0;1;0;349800.0;34.7;-0.001544
2.0;1;1;1;0;554000.0;45.0;0.019963
3.0;2;1;1;1;668000.0;81.0;0.052894
1.0;1;0;0;0;155000.0;15.1;0.014442
1.0;1;0;0;0;95000.0;10.0;-0.009978
2.0;1;0;0;0;440000.0;41.0;-0.011981
3.0;2;0;0;0;584000.0;71.0;-0.001544
2.0;1;1;1;1;365000.0;46.0;0.052894
1.0;1;1;0;0;264000.0;24.0;0.196009
2.0;1;0;1;1;425000.0;49.0;0.052894
3.0;2;0;1;0;750000.0;83.0;-0.001544
1.0;1;0;1;0;250000.0;31.0;0.019963
3.0;2;1;1;1;620000.0;75.0;0.052894
1.0;1;1;0;0;259000.0;23.2;0.020369
3.0;1;0;0;0;310000.0;46.3;0.014442
4.0;2;1;1;1;1370000.0;88.2;0.052894
3.0;2;1;0;0;449000.0;50.3;0.019963
2.0;1;0;1;0;725000.0;40.0;0.081818
2.0;1;0;1;0;520000.0;45.0;0.016535
4.0;2;1;1;0;1060000.0;80.0;0.181532
3.0;2;0;1;0;600000.0;60.6;0.020369
4.0;3;1;0;0;905000.0;92.0;-0.001544
4.0;2;0;0;1;850000.0;69.7;0.014442
4.0;3;1;1;1;1142000.0;130.0;-0.009978
4.0;3;1;1;1;980000.0;100.0;0.196009
2.0;1;0;1;0;329000.0;30.0;0.052894
4.0;2;1;1;0;790000.0;83.0;0.052894
2.0;1;1;0;0;365000.0;37.0;0.019963
4.0;3;1;1;1;790000.0;85.2;0.052894
2.0;1;1;1;0;379000.0;39.0;-0.00142
3.0;2;1;1;0;755000.0;85.0;0.019963
1.0;1;0;0;0;345000.0;25.2;0.030506
2.0;1;0;0;0;520000.0;39.0;0.030506
1.0;1;1;0;0;249000.0;32.0;-0.00142
2.0;1;1;1;0;540000.0;71.0;0.023671
1.0;1;1;1;0;199000.0;22.0;-0.00142
6.0;4;1;1;0;1825000.0;166.0;0.196009
3.0;2;1;1;1;885000.0;78.0;0.019963
4.0;2;1;1;1;1070000.0;90.0;0.196009
2.0;1;0;0;0;299000.0;25.0;
4.0;3;1;1;1;780000.0;86.0;-0.001544
3.0;2;1;1;0;839000.0;70.0;-0.011981
3.0;2;1;1;1;593250.0;67.0;-0.009978
3.0;1;0;0;0;427000.0;48.0;0.019963
2.0;1;1;1;0;530000.0;50.4;0.052894
3.0;2;0;0;0;497000.0;61.0;-0.011981
3.0;2;0;1;0;499500.0;65.0;-0.011981
4.0;2;1;0;0;899900.0;78.0;0.030506
4.0;2;1;1;0;699900.0;62.0;0.030506
5.0;3;0;0;0;1430000.0;130.0;0.048162
7.0;5;1;1;0;2080000.0;175.0;0.181532
3.0;2;0;1;0;827000.0;78.0;-0.001544
2.0;1;0;0;0;440000.0;36.0;0.030506
1.0;1;1;0;1;185000.0;26.0;-0.011981
1.0;1;0;0;0;128000.0;13.5;0.053731
3.0;3;0;1;1;795000.0;67.0;0.023671
1.0;1;1;0;0;49000.0;5.5;0.014442
1.0;1;0;0;0;155000.0;14.0;0.014442
2.0;1;1;1;0;540000.0;42.0;0.030506
6.0;3;0;1;0;1020000.0;105.0;-0.011981
2.0;1;1;0;0;445000.0;35.1;0.05245
3.0;1;0;1;0;660000.0;54.0;0.019963
3.0;2;0;1;0;667000.0;57.0;0.11758
2.0;1;0;1;0;340000.0;32.0;-0.011981
2.0;1;0;0;0;460000.0;51.8;0.030506
4.0;3;0;1;1;730000.0;97.0;-0.009978
5.0;3;0;1;0;960000.0;81.0;0.023671
2.0;1;0;0;0;525000.0;45.0;0.181532
3.0;1;1;1;0;739000.0;60.0;0.019963
2.0;1;1;1;1;639000.0;68.0;0.196009
4.0;3;0;1;1;725000.0;81.2;-0.001544
2.0;1;1;0;1;269500.0;35.0;-0.011981
1.0;1;0;0;0;310000.0;28.0;0.023671
2.0;1;0;0;0;343000.0;30.0;0.052894
4.0;2;1;0;1;930000.0;98.0;0.052894
2.0;1;0;0;0;649000.0;39.0;0.030506
2.0;1;0;0;0;890000.0;64.0;0.181532
2.0;1;0;0;0;270000.0;24.0;0.052894
5.0;2;1;1;0;835000.0;102.7;-0.011981
2.0;1;1;0;1;612000.0;66.9;-0.001544
3.0;2;1;1;0;540000.0;61.0;0.053731
3.0;2;0;0;0;818000.0;66.0;0.012957
3.0;2;0;1;0;850000.0;77.0;0.181532
2.0;1;1;1;0;450000.0;40.0;-0.011981
3.0;1;0;1;0;790000.0;63.0;-0.011981
3.0;2;1;0;0;895000.0;63.0;0.052894
2.0;1;0;1;0;360000.0;37.0;-0.00142
2.0;1;0;0;0;548000.0;42.0;0.11758
4.0;3;0;0;0;655000.0;68.0;0.014442
5.0;3;1;1;1;693000.0;111.0;-0.009978
4.0;2;1;1;0;742000.0;85.4;0.019963
1.0;1;0;0;0;499000.0;48.0;0.030025
2.0;1;1;1;0;460000.0;46.1;0.052894
5.0;3;1;1;1;870000.0;106.0;0.052894
1.0;1;0;0;0;281000.0;29.0;-0.009978
5.0;4;0;0;0;1800000.0;212.0;-0.001544
3.0;1;1;1;0;630000.0;55.5;0.181532
5.0;3;1;1;0;1536000.0;120.0;0.052894
1.0;1;1;0;0;180000.0;18.0;0.052894
2.0;1;1;0;0;1470000.0;68.0;0.181532
3.0;2;0;1;1;750000.0;64.0;0.053731
1.0;1;0;0;0;258900.0;27.0;0.053731
3.0;2;1;0;1;699000.0;78.0;0.052894
4.0;2;1;1;1;1100000.0;81.0;0.023671
7.0;4;1;1;0;2480000.0;214.0;0.053731
5.0;3;1;1;1;1335000.0;138.0;0.196009
5.0;3;0;1;0;1020000.0;89.0;0.023671
2.0;1;1;1;1;480000.0;34.2;0.11758
3.0;2;1;1;0;572000.0;73.3;0.052894
3.0;2;0;1;1;600000.0;48.7;0.023671
4.0;2;1;1;0;745000.0;99.0;-0.009978
2.0;1;1;0;0;415000.0;20.0;0.11758
1.0;1;1;0;0;267000.0;24.0;0.052894
2.0;1;0;1;0;435000.0;40.0;0.012957
4.0;2;1;1;0;1590000.0;119.0;0.181532
4.0;2;1;1;0;760000.0;71.0;0.019963
1.0;1;1;1;1;190000.0;26.4;-0.011981
3.0;2;1;0;1;690000.0;53.0;0.053731
2.0;1;0;1;0;630000.0;41.0;0.081818
4.0;3;1;1;1;964000.0;95.0;-0.00142
2.0;1;0;1;0;340000.0;41.0;-0.009978
2.0;1;1;0;0;697000.0;66.8;-0.00142
1.0;1;0;0;0;254400.0;18.0;0.05245
2.0;1;1;1;1;619500.0;52.0;0.053731
3.0;2;1;1;1;1185600.0;73.9;0.030025
1.0;1;1;0;0;249000.0;26.0;-0.001544
4.0;3;0;1;1;750000.0;91.0;-0.00142
2.0;1;0;0;0;560000.0;54.0;0.053731
2.0;1;1;0;0;369000.0;41.0;
2.0;1;0;0;0;469000.0;40.0;0.012957
2.0;1;0;0;0;425000.0;33.7;0.012957
2.0;1;0;0;0;230000.0;24.0;-0.001544
2.0;1;0;0;1;360400.0;33.3;0.023671
4.0;3;1;1;0;1990000.0;140.0;0.05245
4.0;2;0;1;0;665000.0;63.9;0.020369
1.0;1;1;0;0;243000.0;26.2;-0.009978
1.0;1;0;1;0;400000.0;28.0;0.081818
2.0;1;0;0;1;680000.0;51.0;0.05245
2.0;1;0;1;0;349000.0;32.0;0.020369
4.0;2;1;1;1;1470000.0;125.0;0.052894
2.0;1;0;0;0;435000.0;52.0;-0.009978
2.0;1;1;1;1;377000.0;44.0;-0.009978
1.0;1;1;1;1;375000.0;30.0;0.053731
1.0;1;1;1;1;439000.0;34.0;0.053731
1.0;1;0;0;0;208000.0;20.0;0.019963
2.0;1;1;0;0;315000.0;26.1;0.016535
1.0;1;1;0;0;327000.0;35.0;0.053731
8.0;5;0;0;0;4300000.0;360.0;0.196009
1.0;1;0;1;0;165000.0;22.0;-0.009978
1.0;1;0;0;0;100000.0;9.0;-0.011981
5.0;1;0;1;1;1145000.0;165.0;0.052894
6.0;1;0;0;1;1495000.0;243.0;0.052894
5.0;3;1;0;0;460176.0;92.0;0.020369
2.0;1;0;1;0;315000.0;40.0;0.019963
4.0;2;0;0;1;930000.0;98.0;0.052894
4.0;2;1;1;1;895000.0;98.0;0.052894
3.0;2;1;0;1;720000.0;77.0;0.052894
1.0;1;0;0;0;179500.0;22.0;-0.011981
3.0;2;1;0;1;720000.0;77.0;0.052894
2.0;1;1;1;1;400000.0;45.0;0.052894
3.0;2;0;1;0;1220000.0;81.9;0.019963
1.0;1;0;0;0;97000.0;11.0;0.012957
3.0;2;1;0;0;550000.0;62.0;0.023671
1.0;1;1;0;1;79800.0;7.0;0.030506
2.0;1;0;0;0;599000.0;57.3;0.196009
2.0;1;0;0;0;330000.0;37.0;-0.00142
1.0;1;0;0;0;365000.0;36.0;0.196009
1.0;1;0;0;0;315000.0;23.3;0.016535
4.0;3;1;0;1;1249000.0;93.6;0.181532
4.0;3;0;1;0;868000.0;84.5;0.020369
3.0;2;0;0;0;735000.0;51.0;0.016535
3.0;2;1;1;0;649000.0;71.0;0.053731
3.0;2;0;1;0;590000.0;57.0;0.053731
5.0;3;1;0;0;1750000.0;137.0;0.196009
5.0;3;1;1;1;1880000.0;146.6;0.196009
6.0;2;1;1;1;1750000.0;180.0;0.181532
4.0;3;1;1;0;880000.0;81.0;0.196009
2.0;1;1;1;0;520000.0;47.0;0.052894
3.0;2;1;1;0;700000.0;63.0;-0.011981
4.0;2;1;1;0;685000.0;79.0;0.053731
4.0;3;1;1;0;1350000.0;106.0;0.052894
2.0;1;0;1;0;420000.0;39.0;-0.011981
3.0;2;0;1;0;420000.0;39.0;-0.011981
2.0;1;0;0;0;283500.0;25.0;0.012957
4.0;3;1;1;0;618000.0;67.8;-0.011981
3.0;2;1;1;0;965000.0;85.1;0.012957
4.0;3;1;1;1;640000.0;78.0;-0.009978
2.0;1;0;0;0;299000.0;32.0;0.053731
3.0;2;1;1;0;618000.0;60.0;-0.00142
3.0;2;1;1;1;585000.0;62.0;0.014442
3.0;2;1;0;0;830000.0;75.0;-0.00142
4.0;2;1;1;1;1700000.0;110.0;0.196009
3.0;2;1;0;0;539000.0;48.5;-0.001544
3.0;2;0;1;0;780000.0;70.2;-0.00142
2.0;1;0;0;0;460000.0;40.0;0.048162
3.0;2;1;0;1;990000.0;77.0;-0.00142
2.0;1;0;0;0;535500.0;49.0;0.014442
2.0;1;1;1;1;580000.0;46.0;-0.011981
3.0;2;1;1;0;895000.0;64.0;0.196009
2.0;1;1;0;0;550000.0;41.0;0.030506
4.0;3;1;1;1;880000.0;88.0;-0.009978
6.0;4;1;1;1;2390000.0;240.0;0.053731
5.0;3;1;1;0;1050000.0;116.0;0.196009
3.0;2;1;0;1;469000.0;50.0;0.053731
1.0;1;1;1;1;246000.0;16.0;0.030506
6.0;4;1;1;1;310.0;121.0;
3.0;2;1;0;1;1790000.0;73.6;0.11758
2.0;1;1;1;0;795000.0;67.0;0.012957
2.0;1;1;1;1;1800000.0;68.0;0.11758
2.0;1;0;0;1;390000.0;28.0;0.030506
4.0;2;1;0;0;1150000.0;88.0;-0.011981
3.0;2;0;1;0;450000.0;52.3;-0.00142
3.0;2;0;0;0;465000.0;44.0;-0.011981
1.0;1;0;0;0;162000.0;19.0;-0.009978
4.0;3;1;1;1;650000.0;91.0;-0.00142
4.0;3;1;0;0;950000.0;78.0;0.048162
3.0;1;0;1;0;690000.0;56.0;-0.011981
4.0;3;1;1;1;590000.0;80.0;-0.009978
1.0;1;1;0;0;220000.0;19.0;0.196009
2.0;1;1;1;0;514000.0;57.0;-0.00142
2.0;1;1;0;0;878000.0;73.0;-0.011981
3.0;1;1;1;1;499000.0;61.0;-0.001544
4.0;2;0;0;0;645000.0;47.0;0.030506
7.0;5;1;0;1;1580000.0;170.0;0.052894
3.0;1;1;1;1;790000.0;54.0;0.196009
3.0;2;0;1;0;470000.0;45.0;0.019963
2.0;1;0;0;0;295400.0;23.7;-0.001544
4.0;3;1;1;0;819000.0;63.7;0.016535
2.0;1;1;1;1;412500.0;47.0;0.052894
2.0;1;1;1;0;690000.0;55.0;0.016535
6.0;3;1;1;1;2250000.0;185.0;0.196009
2.0;1;1;0;0;410000.0;48.0;-0.001544
1.0;1;1;0;1;123000.0;11.0;-0.011981
4.0;2;1;1;0;895000.0;81.0;0.196009
3.0;2;0;1;0;649000.0;109.0;0.023671
6.0;4;0;1;0;899500.0;91.0;0.020369
4.0;3;1;1;1;520000.0;82.0;-0.00142
3.0;2;1;1;0;595000.0;57.0;0.020369
2.0;1;1;1;0;467000.0;45.0;0.019963
4.0;2;1;1;1;1295000.0;113.0;0.196009
3.0;2;1;1;1;1215000.0;84.0;0.196009
3.0;2;0;1;0;665000.0;46.0;0.016535
2.0;1;0;0;1;440000.0;36.9;0.181532
3.0;2;0;1;0;724500.0;50.0;0.081818
2.0;1;0;1;0;205000.0;22.0;0.014442
2.0;1;0;0;0;346000.0;40.0;0.014442
4.0;2;0;0;0;920000.0;75.0;0.05245
4.0;3;1;1;0;1090000.0;86.6;0.012957
3.0;2;1;1;0;575000.0;69.0;0.019963
5.0;3;1;1;1;725000.0;89.0;0.014442
3.0;1;0;1;0;320000.0;43.0;-0.011981
4.0;2;0;1;0;620000.0;65.4;0.020369
2.0;1;1;0;1;550000.0;41.0;0.196009
2.0;1;0;1;0;320000.0;30.0;-0.009978
3.0;2;1;1;0;598000.0;52.8;-0.00142
1.0;1;0;0;0;120000.0;17.0;0.023671
1.0;1;1;0;1;299000.0;27.0;0.012957
5.0;3;1;1;1;1515000.0;132.0;0.023671
3.0;2;1;1;0;650000.0;76.0;-0.009978
2.0;1;1;0;0;680000.0;47.0;0.05245
4.0;3;1;1;1;799000.0;94.0;-0.001544
4.0;3;1;1;1;619000.0;93.0;-0.009978
2.0;1;0;1;0;400000.0;27.0;-0.011981
2.0;1;0;0;0;620000.0;48.0;0.05245
4.0;2;0;1;1;690000.0;84.3;-0.001544
1.0;1;0;0;1;260000.0;25.0;0.053731
4.0;1;0;1;0;2177700.0;165.5;0.081818
1.0;1;0;0;0;164500.0;16.0;-0.011981
3.0;2;1;0;1;889000.0;72.1;0.196009
2.0;1;1;1;1;480000.0;50.0;0.052894
2.0;1;1;0;0;285300.0;27.0;-0.011981
2.0;1;0;0;0;355000.0;35.0;-0.009978
2.0;1;0;1;0;330000.0;39.0;0.014442
4.0;3;1;1;1;755000.0;96.0;-0.001544
2.0;1;0;1;1;498000.0;52.0;0.196009
2.0;1;0;1;0;320000.0;33.1;-0.011981
5.0;3;1;1;1;1365000.0;125.5;0.196009
3.0;2;0;0;0;790000.0;48.0;0.05245
1.0;1;1;0;1;368000.0;20.3;0.181532
3.0;2;1;1;0;498000.0;52.0;0.014442
1.0;1;0;1;0;268000.0;22.0;-0.011981
2.0;1;0;1;1;410000.0;47.0;0.196009
1.0;1;0;0;0;350000.0;29.0;0.196009
-1.0;4;1;1;1;2220000.0;151.3;0.196009
2.0;1;0;0;0;289600.0;26.7;-0.011981
3.0;2;0;1;0;532000.0;67.0;-0.001544
4.0;2;0;1;0;599500.0;61.0;0.020369
2.0;1;0;1;0;359000.0;33.0;-0.001544
3.0;2;0;1;0;930000.0;93.0;-0.011981
2.0;1;0;0;0;439800.0;53.3;0.196009
3.0;1;1;1;1;1440000.0;97.3;0.181532
4.0;2;0;1;0;998000.0;110.0;-0.001544
3.0;1;1;1;1;695000.0;53.0;0.053731
2.0;1;1;1;1;480000.0;40.0;0.181532
5.0;4;1;1;0;1650000.0;121.0;0.052894
1.0;1;1;1;1;180000.0;25.0;-0.011981
1.0;1;0;0;1;119000.0;9.7;0.181532
4.0;2;0;1;0;1040000.0;112.0;0.020369
3.0;2;0;0;0;590000.0;78.0;0.012957
2.0;1;1;0;1;455000.0;52.8;-0.011981
6.0;4;0;1;0;898000.0;112.0;-0.001544
4.0;3;1;1;1;990000.0;98.0;0.020369
2.0;1;0;1;0;299500.0;30.0;0.020369
2.0;1;0;1;0;359000.0;33.3;-0.009978
1.0;1;0;1;0;230000.0;17.0;0.020369
6.0;4;1;1;1;2100000.0;156.0;0.181532
3.0;2;0;1;0;350000.0;45.0;-0.011981
2.0;1;1;0;0;720000.0;47.0;0.081818
4.0;3;1;1;0;730000.0;83.0;-0.009978
1.0;1;0;0;0;112000.0;9.0;-0.009978
4.0;2;0;1;0;895000.0;105.0;-0.001544
1.0;1;0;0;0;359900.0;33.1;
1.0;1;0;0;0;170000.0;18.0;0.020369
3.0;2;1;1;1;995000.0;64.0;0.081818
5.0;3;1;1;1;1280000.0;128.0;0.196009
4.0;2;1;1;1;1330000.0;106.0;0.181532
4.0;2;1;1;1;899000.0;106.0;0.196009
3.0;1;1;1;1;1095000.0;68.0;0.11758
2.0;1;1;1;1;570000.0;57.0;0.196009
4.0;2;1;1;1;990000.0;82.0;0.053731
3.0;2;1;0;1;754000.0;73.0;-0.011981
2.0;2;1;0;1;445000.0;45.0;-0.009978
2.0;1;0;1;0;549000.0;49.0;-0.001544
3.0;2;0;1;0;549000.0;49.0;-0.001544
1.0;1;1;1;1;279000.0;31.0;-0.001544
6.0;3;1;1;1;2200000.0;192.0;0.053731
3.0;2;1;1;1;1300000.0;72.0;0.016535
5.0;3;0;0;0;1190000.0;145.0;0.081818
1.0;1;0;0;0;205000.0;27.0;-0.001544
1.0;1;0;0;1;197000.0;17.1;0.052894
3.0;2;0;1;1;1000000.0;75.0;0.196009
2.0;1;1;1;1;550000.0;44.0;0.196009
3.0;2;1;1;1;799000.0;70.0;-0.011981
1.0;1;1;0;0;160000.0;15.0;0.196009
1.0;1;0;0;0;145000.0;13.0;0.048162
2.0;1;0;0;0;258000.0;26.0;-0.009978
1.0;1;0;0;0;218000.0;17.0;0.023671
1.0;1;1;0;1;370000.0;35.0;0.196009
2.0;1;0;1;0;245000.0;28.0;-0.011981
5.0;3;0;0;1;1600000.0;74.0;0.05245
1.0;1;0;0;0;359900.0;23.0;0.05245
3.0;2;0;1;0;520000.0;59.0;0.052894
4.0;3;1;0;0;1081500.0;96.0;-0.00142
2.0;1;0;0;0;345000.0;31.0;-0.00142
3.0;1;1;1;0;630000.0;60.0;-0.00142
3.0;2;0;1;0;569000.0;66.0;-0.00142
2.0;1;0;0;0;329000.0;22.0;0.05245
3.0;2;1;1;1;605000.0;82.0;-0.001544
2.0;1;0;0;0;325000.0;32.0;0.196009
3.0;2;0;0;0;480000.0;53.0;-0.00142
3.0;2;0;0;0;2485000.0;90.0;0.081818
1.0;1;0;0;0;397000.0;27.0;0.081818
2.0;1;0;1;0;275000.0;30.0;-0.00142
6.0;5;1;0;0;1360000.0;144.0;0.012957
5.0;4;1;1;1;1790000.0;164.0;0.05245
7.0;4;0;1;0;4500000.0;309.0;0.181532
1.0;1;0;0;0;312000.0;18.0;0.05245
4.0;2;1;1;0;1595000.0;108.0;0.030506
6.0;4;1;1;0;2650000.0;200.0;0.052894
2.0;1;1;1;1;535000.0;50.0;0.053731
3.0;2;0;1;0;460000.0;51.6;0.053731
4.0;3;0;1;0;770000.0;81.7;-0.011981
2.0;1;0;1;0;349000.0;39.2;-0.001544
1.0;1;0;1;0;250000.0;24.6;0.053731
4.0;3;1;1;0;845000.0;110.0;-0.011981
7.0;4;1;1;1;2250000.0;197.0;0.019963
3.0;2;1;0;0;560000.0;58.0;-0.001544
4.0;3;1;1;0;860000.0;103.2;-0.009978
2.0;1;1;1;1;595000.0;57.0;0.196009
2.0;1;0;0;0;468000.0;40.0;0.012957
1.0;1;0;0;0;189000.0;15.5;0.181532
3.0;2;0;1;0;534000.0;74.0;-0.00142
3.0;1;1;1;1;730000.0;57.0;0.053731
1.0;1;0;0;0;142000.0;15.0;0.012957
1.0;1;1;0;0;135000.0;11.1;0.012957
3.0;1;0;1;0;750000.0;64.7;0.053731
3.0;2;0;1;0;750000.0;64.7;0.053731
1.0;1;0;0;0;257500.0;27.0;-0.001544
4.0;3;0;0;0;640000.0;69.0;-0.009978
3.0;2;0;0;0;535000.0;61.0;-0.009978
3.0;2;1;1;0;1049000.0;83.0;0.030025
6.0;4;1;1;1;4500000.0;196.0;0.11758
1.0;1;1;0;1;345000.0;30.0;-0.011981
1.0;1;0;0;0;66500.0;7.0;0.053731
3.0;2;1;1;1;597000.0;50.0;0.052894
3.0;2;1;1;0;630000.0;53.0;0.020369
6.0;4;1;1;0;2050000.0;184.0;0.181532
3.0;1;1;1;0;650000.0;60.3;0.052894
5.0;3;1;1;1;780000.0;100.0;0.052894
2.0;1;1;1;1;590000.0;48.0;0.196009
2.0;1;1;0;0;498000.0;30.0;0.016535
2.0;1;0;1;0;474000.0;44.0;0.020369
2.0;1;1;1;0;380000.0;41.3;0.014442
3.0;2;1;1;0;525000.0;65.0;0.052894
2.0;1;0;1;0;360000.0;41.0;-0.011981
5.0;4;1;1;1;590000.0;105.0;-0.009978
3.0;2;1;0;1;499000.0;60.0;-0.009978
2.0;1;0;1;0;249000.0;25.7;0.014442
3.0;2;0;1;0;495000.0;47.0;0.012957
5.0;3;0;1;1;849000.0;120.0;-0.001544
6.0;4;1;1;1;1150000.0;146.9;0.012957
2.0;1;1;0;1;900000.0;54.2;0.05245
3.0;2;1;1;0;515000.0;77.3;-0.001544
2.0;1;1;0;0;695000.0;53.7;-0.00142
4.0;2;1;1;0;870000.0;75.0;0.196009
4.0;2;1;1;0;1580000.0;107.0;0.030025
-1.0;1;1;0;1;484000.0;33.0;0.05245
5.0;3;1;1;1;1235000.0;132.0;0.014442
2.0;1;0;0;1;1050000.0;52.0;0.11758
4.0;2;1;1;1;3100000.0;172.0;0.181532
1.0;1;1;0;1;325000.0;23.0;0.196009
3.0;2;1;1;0;1220000.0;97.9;0.019963
1.0;1;1;0;0;235000.0;24.0;-0.001544
1.0;1;1;0;1;394000.0;30.1;0.196009
4.0;2;0;0;0;830000.0;87.0;0.053731
3.0;2;1;0;0;1270000.0;76.0;0.030506
3.0;2;0;1;1;620000.0;47.7;0.05245
4.0;3;1;0;1;1050000.0;99.5;0.016535
1.0;1;0;0;0;290000.0;21.0;0.030025
4.0;3;1;1;0;1870000.0;120.0;0.052894
2.0;1;1;1;0;462000.0;53.0;0.052894
2.0;1;0;1;0;250000.0;26.2;-0.011981
2.0;1;1;1;1;460000.0;31.3;0.081818
2.0;1;1;1;0;544000.0;45.0;0.019963
2.0;1;1;1;1;549000.0;55.2;-0.009978
3.0;2;1;1;0;590000.0;60.0;0.052894
1.0;1;1;1;0;262500.0;27.2;0.052894
5.0;4;0;1;1;1358000.0;112.0;0.181532
5.0;3;1;1;1;850000.0;113.4;0.052894
2.0;1;1;1;0;740000.0;77.0;-0.00142
2.0;1;0;0;0;412000.0;41.5;0.020369
2.0;1;0;1;1;377000.0;32.7;0.053731
1.0;1;1;0;1;312000.0;32.0;0.019963
1.0;1;1;0;1;236000.0;22.0;0.014442
2.0;1;1;0;0;546000.0;48.0;0.053731
1.0;1;1;0;1;265000.0;27.0;0.196009
2.0;1;0;1;0;210000.0;29.0;0.014442
1.0;1;0;0;0;178000.0;17.1;0.023671
1.0;1;0;1;0;165000.0;22.0;-0.011981
3.0;2;0;1;0;544000.0;64.0;0.053731
1.0;1;1;1;1;265000.0;25.6;0.020369
1.0;1;0;0;0;185000.0;18.3;-0.011981
3.0;3;1;1;0;620000.0;72.0;0.012957
2.0;1;0;1;0;245000.0;33.0;-0.011981
3.0;1;0;1;0;499000.0;53.4;0.053731
2.0;1;1;1;1;363000.0;39.0;0.053731
4.0;3;1;1;1;1935000.0;129.0;0.053731
2.0;1;0;1;0;435000.0;57.0;-0.00142
1.0;1;0;0;0;191000.0;19.0;0.053731
3.0;2;0;1;0;457000.0;53.0;-0.011981
3.0;2;1;1;0;549900.0;70.0;-0.00142
1.0;1;0;1;0;249000.0;23.0;0.053731
6.0;4;1;1;1;2290000.0;164.0;0.11758
2.0;1;0;0;0;415000.0;55.2;0.020369
1.0;1;1;0;0;300000.0;27.0;0.053731
1.0;1;0;0;0;266760.0;27.0;0.053731
1.0;1;0;0;0;159000.0;17.0;0.012957
2.0;1;0;1;0;280000.0;37.0;-0.009978
6.0;5;0;0;0;2290000.0;151.0;0.020369
2.0;1;0;1;0;325500.0;40.0;0.052894
2.0;1;0;0;0;400000.0;35.1;0.081818
2.0;1;1;0;0;595000.0;52.7;0.030025
3.0;2;1;1;1;849000.0;92.0;0.052894
3.0;1;1;1;0;735000.0;52.0;0.016535
1.0;1;1;0;0;498000.0;34.0;0.11758
2.0;1;0;1;0;392000.0;39.0;0.012957
2.0;2;0;0;0;446000.0;38.3;-0.011981
3.0;2;0;1;1;960000.0;99.2;0.196009
4.0;3;1;1;1;860000.0;79.0;0.196009
4.0;3;0;1;0;699000.0;93.0;-0.011981
2.0;1;0;0;0;299000.0;28.0;0.020369
2.0;1;1;1;1;650000.0;57.3;0.053731
2.0;1;1;1;1;1102500.0;74.0;0.11758
2.0;1;1;1;1;295000.0;39.0;0.014442
5.0;4;0;0;1;1662400.0;170.0;0.020369
1.0;1;0;0;0;191700.0;19.8;0.014442
2.0;1;0;0;0;399000.0;25.0;0.081818
2.0;1;0;1;1;289000.0;36.0;-0.009978
4.0;2;0;0;0;640000.0;71.0;0.052894
2.0;1;0;0;0;298000.0;35.0;-0.001544
1.0;1;0;1;0;227000.0;26.2;0.020369
1.0;1;0;0;0;97000.0;8.4;0.053731
4.0;1;1;0;1;530000.0;85.0;-0.009978
