Nombre de pieces;Nombre de chambres;Superficie salon (m²);Balcon;Ascenseur;Parking;Cave;Accessible_mobilité_réduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis à vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
3.0;2;30.0;0;1;0;1;0;0;1;1;1;0;1;1;1.0;4.0;4.0;598000;67.3;75015;0;4.0;7.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;1;0;0;0;5.0;3.0;3.0;1680000;80.0;75007;0;7.0;10.0
3.0;2;23.2;0;1;0;1;0;1;0;1;0;0;0;1;3.0;5.0;2.0;724000;66.0;75017;2280;5.0;6.0
1.0;1;17.6;0;0;0;0;0;0;0;1;0;1;0;1;1.0;6.0;5.0;249000;20.3;75018;1884;2.0;-1.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;-1.0;4.0;3.0;750000;53.0;75004;1256;5.0;5.0
4.0;3;55.0;1;1;0;1;0;1;0;1;1;1;0;0;1.0;4.0;4.0;1400000;130.0;75015;0;9.0;9.0
4.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;750000;69.0;75012;0;5.0;7.0
3.0;2;20.2;0;1;0;1;0;1;0;0;1;0;0;0;5.0;4.0;4.0;710000;77.4;75015;6516;13.0;30.0
7.0;5;34.0;1;1;0;1;0;0;0;1;1;0;0;1;3.0;4.0;4.0;1345000;163.0;75015;6876;3.0;6.0
4.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;3.0;885000;94.0;75010;0;1.0;6.0
4.0;3;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;4.0;2.0;630000;67.0;75013;840;1.0;6.0
1.0;1;8.0;0;1;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;3.0;92000;8.0;75010;144;6.0;6.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;1;1;3.0;5.0;3.0;220000;32.0;75020;0;3.0;5.0
4.0;2;-1.0;0;1;0;1;0;0;0;1;1;0;0;0;-1.0;4.0;4.0;795000;82.0;75016;4463;3.0;8.0
7.0;5;28.0;1;1;0;1;0;1;1;1;1;0;0;1;5.0;5.0;5.0;2490000;216.8;75016;10584;2.0;5.0
4.0;3;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;1545000;113.0;75005;3516;1.0;9.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;5.0;3.0;495000;43.0;75020;0;6.0;6.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;475000;33.0;75004;0;1.0;5.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;3.0;4.0;4.0;780000;68.0;75012;1020;3.0;5.0
1.0;1;31.0;0;1;0;0;0;0;0;1;1;0;0;1;-1.0;4.0;4.0;470000;31.0;75008;3200;1.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;439900;34.2;75002;1801;2.0;6.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;1;0;0;1;5.0;5.0;5.0;520000;70.0;75019;3456;2.0;12.0
1.0;1;16.0;0;1;0;0;0;1;0;1;1;1;0;1;5.0;4.0;4.0;235000;22.0;75015;1080;1.0;8.0
1.0;1;18.0;0;0;0;0;0;0;0;1;0;0;0;0;3.0;5.0;2.0;189900;18.0;75013;1225;2.0;3.0
8.0;4;-1.0;0;1;0;1;0;1;0;1;0;0;1;0;3.0;4.0;4.0;3350000;205.8;75006;5440;4.0;7.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;749000;65.0;75014;0;3.0;3.0
3.0;2;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;3.0;3.0;3.0;880000;76.0;75016;4200;1.0;8.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;1;-1.0;5.0;2.0;190000;24.0;75018;1176;1.0;4.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;4.0;669500;73.3;75015;2364;1.0;9.0
1.0;1;17.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;270000;17.0;75006;0;3.0;4.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;6.0;3.0;330750;36.0;75014;584;2.0;-1.0
3.0;2;-1.0;1;1;0;0;0;0;0;0;0;0;0;1;1.0;5.0;3.0;428000;43.0;75017;0;2.0;9.0
1.0;1;25.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;2.0;252000;25.0;75018;780;1.0;4.0
1.0;1;30.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;2.0;300000;30.0;75018;440;1.0;4.0
3.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;-1.0;5.0;3.0;875000;66.0;75017;0;4.0;6.0
3.0;1;-1.0;0;1;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;3.0;795000;77.0;75017;0;1.0;8.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;1;0;0;3.0;5.0;5.0;630000;53.0;75016;2144;3.0;8.0
6.0;4;26.5;0;1;0;1;0;0;1;0;0;0;1;0;3.0;4.0;4.0;2140000;176.0;75008;6360;4.0;6.0
1.0;1;40.0;0;0;0;0;0;1;0;1;0;0;0;0;5.0;5.0;2.0;550000;40.0;75004;1344;1.0;5.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;1;1;3.0;4.0;4.0;740000;66.0;75011;0;2.0;7.0
5.0;3;38.7;0;1;1;1;0;1;0;1;0;0;1;0;3.0;6.0;3.0;819000;112.4;75015;3804;7.0;-1.0
1.0;1;26.0;0;1;0;0;0;0;0;0;1;0;0;0;-1.0;5.0;3.0;350000;26.0;75012;0;7.0;10.0
3.0;2;-1.0;0;1;1;0;0;0;0;0;1;0;0;1;-1.0;5.0;3.0;615000;62.0;75015;0;7.0;32.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;787500;57.0;75006;0;2.0;8.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;1;1;1;3.0;5.0;5.0;540000;47.0;75011;961;3.0;3.0
3.0;2;17.0;1;1;1;1;0;0;0;0;1;0;0;0;-1.0;5.0;4.0;485000;57.0;75020;223;2.0;-1.0
2.0;1;20.0;1;1;0;1;0;0;0;0;0;0;0;0;3.0;4.0;4.0;525000;52.4;75015;2988;1.0;7.0
3.0;2;32.0;0;1;0;1;0;0;0;1;1;1;0;0;-1.0;3.0;3.0;765000;66.0;75016;3701;9.0;10.0
3.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;1;1;3.0;5.0;4.0;522500;55.0;75020;0;3.0;7.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;5.0;2.0;475000;26.0;75018;1092;4.0;4.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;1;1;0;1;3.0;4.0;4.0;704900;63.0;75011;0;3.0;6.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;1;0;0;1;-1.0;4.0;4.0;1350000;140.0;75016;5200;2.0;8.0
5.0;4;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;892500;72.0;75014;1872;1.0;-1.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;870000;75.0;75016;0;3.0;7.0
3.0;2;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;570000;45.0;75010;2028;4.0;4.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;329000;39.0;75018;1940;3.0;5.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;1;1;0;1;-1.0;5.0;3.0;475000;40.3;75013;1069;1.0;-1.0
2.0;1;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;330000;43.0;75013;0;28.0;32.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;1;0;0;1;3.0;5.0;4.0;570000;44.1;75015;0;4.0;6.0
1.0;1;27.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;299000;27.0;75004;0;1.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;590000;43.0;75004;0;1.0;6.0
2.0;1;-1.0;1;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;390000;28.6;75003;1592;2.0;-1.0
1.0;1;18.0;0;0;0;1;0;0;0;0;0;1;0;1;1.0;5.0;2.0;310900;26.0;75014;0;2.0;6.0
3.0;2;-1.0;0;1;0;1;0;1;0;1;0;1;0;1;1.0;4.0;4.0;840000;87.0;75018;2600;1.0;7.0
2.0;1;20.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;6.0;470000;58.0;75001;0;5.0;5.0
1.0;1;39.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;475000;39.0;75005;0;3.0;-1.0
1.0;1;23.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;6.0;3.0;232000;23.0;75018;0;4.0;4.0
2.0;1;-1.0;0;0;0;0;0;1;1;1;0;0;0;0;-1.0;5.0;3.0;310000;40.0;75018;0;3.0;5.0
4.0;3;35.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;1330000;127.0;75010;3212;4.0;-1.0
5.0;3;-1.0;1;1;1;1;0;0;0;0;1;0;0;0;3.0;3.0;3.0;1148000;100.0;75015;6000;6.0;9.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;3.0;760000;63.0;75009;0;1.0;6.0
2.0;1;25.0;0;1;1;1;0;1;0;1;0;0;0;1;3.0;5.0;2.0;785000;58.3;75008;2600;3.0;6.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;599000;64.3;75019;3000;5.0;8.0
5.0;3;30.0;0;1;1;1;0;0;0;0;1;0;0;0;3.0;4.0;1.0;497000;94.0;75013;9120;18.0;32.0
3.0;2;-1.0;1;1;0;0;0;0;0;0;1;0;0;0;-1.0;5.0;3.0;800000;78.0;75016;0;4.0;-1.0
4.0;3;-1.0;1;1;0;1;0;0;0;0;1;0;0;0;-1.0;5.0;4.0;580000;64.0;75020;0;7.0;-1.0
4.0;3;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;6.0;6.0;960000;82.0;75009;2448;4.0;6.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;540000;57.0;75012;0;2.0;-1.0
4.0;4;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;329000;37.0;75010;0;3.0;5.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;329000;37.0;75018;0;3.0;5.0
1.0;1;23.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;225000;23.0;75015;0;1.0;-1.0
4.0;2;-1.0;0;0;0;1;0;0;0;1;0;0;0;0;3.0;6.0;6.0;960000;82.0;75009;2448;4.0;6.0
3.0;2;-1.0;1;1;1;1;0;1;0;1;1;0;0;0;-1.0;4.0;4.0;835000;77.0;75016;4300;5.0;9.0
3.0;2;21.0;1;1;1;1;0;0;0;0;1;0;0;1;3.0;5.0;3.0;557000;64.0;75015;4560;6.0;6.0
4.0;3;17.0;1;1;0;0;0;0;0;0;0;0;0;0;3.0;3.0;1.0;670000;79.0;75020;2800;2.0;7.0
4.0;2;-1.0;0;0;0;0;0;0;0;1;0;1;0;0;3.0;5.0;2.0;890000;85.0;75018;2492;4.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;470000;46.0;75012;1848;3.0;5.0
3.0;2;15.0;0;1;0;0;0;0;0;0;1;0;0;1;-1.0;5.0;3.0;615000;61.0;75015;5760;7.0;32.0
7.0;4;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;4490000;318.0;75016;13476;3.0;-1.0
2.0;1;32.4;0;0;0;1;0;0;0;1;0;0;1;0;1.0;5.0;2.0;414000;34.4;75005;0;0.0;3.0
3.0;2;29.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;6.0;719000;65.0;75009;0;5.0;5.0
1.0;1;23.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;223500;23.0;75015;0;1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;1;0;1;0;1;0;0;3.0;5.0;3.0;345000;28.0;75009;800;4.0;6.0
6.0;4;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;4.0;4.0;2075000;153.0;75009;6932;1.0;6.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;840000;50.0;75006;3972;2.0;4.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;489000;57.0;75020;2685;6.0;-1.0
2.0;1;17.0;0;1;0;0;0;0;0;0;1;0;0;1;3.0;5.0;4.0;374000;34.0;75014;1500;1.0;8.0
1.0;1;14.0;0;0;0;0;0;0;0;1;0;0;0;1;1.0;5.0;2.0;280000;18.1;75001;1122;5.0;6.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;1.0;840000;77.0;75001;1927;1.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;3.0;4.0;4.0;1200000;100.0;75001;3580;3.0;-1.0
4.0;3;37.0;0;1;0;1;0;1;0;0;0;1;0;1;-1.0;5.0;5.0;700000;76.0;75016;3780;0.0;6.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;3.0;4.0;1.0;730000;64.7;75010;1947;2.0;6.0
2.0;1;-1.0;1;1;0;0;0;0;0;1;0;0;1;1;5.0;5.0;3.0;599000;61.0;75013;0;-1.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;5.0;4.0;4.0;630000;58.4;75020;3360;0.0;-1.0
1.0;1;22.2;0;1;0;0;0;1;0;1;1;1;0;1;1.0;3.0;3.0;394000;30.1;75016;1640;2.0;9.0
1.0;1;13.6;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;145000;13.6;75010;180;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;1;0;0;0;-1.0;5.0;5.0;540000;52.0;75016;1360;-1.0;-1.0
3.0;2;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;950000;93.0;75015;4800;6.0;8.0
5.0;3;35.0;1;1;1;1;0;0;0;0;0;0;0;0;5.0;5.0;5.0;690000;108.0;75019;0;5.0;5.0
1.0;1;31.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;5.0;2.0;294900;31.0;75017;0;0.0;6.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;-1.0;3.0;3.0;1350000;127.0;75010;38544;4.0;4.0
3.0;1;41.0;0;1;0;1;0;1;0;0;1;1;0;1;3.0;5.0;2.0;560000;53.0;75011;2241;0.0;6.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;590000;49.0;75020;0;0.0;-1.0
2.0;1;29.0;0;0;0;0;0;0;0;0;1;1;0;1;-1.0;5.0;5.0;485000;54.0;75012;3213;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;1;0;0;1;3.0;5.0;3.0;490000;37.0;75014;0;0.0;-1.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;637500;56.0;75010;0;0.0;4.0
1.0;1;9.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;4.0;240000;17.0;75007;900;-1.0;-1.0
5.0;3;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;4.0;3.0;770000;113.0;75019;2354;0.0;6.0
10.0;7;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;2690000;247.0;75016;0;0.0;2.0
3.0;1;-1.0;0;0;0;0;0;0;0;0;1;0;0;1;5.0;4.0;2.0;800000;81.0;75009;3180;0.0;4.0
5.0;4;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;1118000;111.0;75015;0;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;560000;52.0;75017;0;2.0;-1.0
1.0;1;28.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;283000;28.0;75011;0;-1.0;-1.0
1.0;1;16.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;154000;16.0;75015;0;0.0;6.0
1.0;1;21.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;4.0;4.0;278000;26.0;75020;0;-1.0;-1.0
4.0;4;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;1148000;144.0;75018;920;0.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;1;0;0;-1.0;5.0;2.0;299000;27.0;75016;714;-1.0;-1.0
1.0;1;23.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;2.0;299500;23.0;75011;0;-1.0;-1.0
3.0;2;25.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;3.0;1.0;470000;65.0;75020;0;-1.0;-1.0
1.0;1;22.0;0;1;0;1;0;1;0;0;0;0;0;0;3.0;4.0;2.0;315000;28.0;75011;1600;4.0;4.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;1;0;1;-1.0;4.0;2.0;560000;58.0;75010;1368;0.0;4.0
3.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;5.0;5.0;5.0;529000;60.0;75011;1420;-1.0;-1.0
5.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;1250000;110.0;75016;0;-1.0;-1.0
1.0;1;21.0;1;0;0;0;0;0;0;0;0;0;0;1;-1.0;5.0;3.0;299500;21.0;75006;0;-1.0;-1.0
1.0;1;12.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;2.0;161570;19.0;75010;0;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;5.0;4.0;1.0;325000;38.0;75017;890;1.0;6.0
3.0;1;-1.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;3.0;720000;53.0;75007;0;2.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;5.0;250000;30.0;75018;0;-1.0;-1.0
1.0;1;12.0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;5.0;3.0;125000;14.0;75020;0;-1.0;-1.0
3.0;2;31.9;0;0;0;1;0;0;0;1;1;0;0;0;3.0;5.0;5.0;879000;66.1;75017;1176;2.0;5.0
2.0;1;16.6;0;0;0;1;0;0;0;0;0;0;1;0;3.0;5.0;5.0;568000;42.1;75007;1940;5.0;5.0
2.0;1;13.3;0;0;0;1;0;0;0;1;0;0;1;1;3.0;5.0;2.0;495000;35.4;75003;2160;3.0;5.0
2.0;1;21.0;0;1;0;0;0;1;0;1;0;0;1;1;5.0;5.0;3.0;567000;42.3;75008;3540;4.0;7.0
2.0;1;12.6;0;1;0;0;0;0;0;1;1;0;1;0;5.0;5.0;5.0;475000;37.9;75016;1760;6.0;8.0
4.0;3;21.8;0;1;1;1;0;1;0;1;1;0;0;0;3.0;3.0;1.0;860000;90.0;75015;3420;5.0;7.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;1;1;1;1.0;5.0;2.0;400000;33.0;75014;1380;4.0;5.0
2.0;1;13.5;0;0;0;1;0;1;0;1;0;0;1;1;3.0;6.0;3.0;369000;32.3;75015;1020;1.0;-1.0
3.0;2;31.1;0;0;0;1;0;0;0;1;0;0;0;1;3.0;4.0;4.0;615000;61.1;75016;2600;2.0;5.0
3.0;2;24.6;1;1;0;1;0;1;0;1;0;0;1;0;1.0;3.0;3.0;1030000;70.1;75007;4260;6.0;6.0
2.0;1;20.3;0;0;0;1;0;0;0;1;0;0;0;1;1.0;4.0;2.0;730000;51.7;75018;2924;3.0;3.0
2.0;1;22.1;0;1;0;1;0;1;0;1;1;0;1;0;1.0;4.0;3.0;506000;47.3;75015;2844;1.0;5.0
4.0;2;10.4;0;1;0;1;0;1;0;1;0;0;1;0;5.0;4.0;3.0;735000;65.9;75015;3696;2.0;6.0
3.0;2;17.4;1;1;0;1;0;1;0;1;0;0;0;1;3.0;4.0;4.0;798000;72.0;75015;3396;7.0;8.0
3.0;2;30.9;1;1;1;0;0;1;0;1;1;0;0;0;5.0;4.0;4.0;799000;90.0;75015;3420;3.0;-1.0
3.0;2;12.7;0;1;0;1;0;1;0;1;0;0;1;0;1.0;5.0;3.0;650000;49.4;75017;1491;2.0;6.0
3.0;2;17.1;0;0;0;1;0;1;0;1;0;0;0;1;1.0;4.0;2.0;779000;61.3;75018;1480;2.0;3.0
2.0;1;30.3;0;0;0;0;0;1;0;1;0;0;1;0;3.0;4.0;4.0;660000;55.0;75003;0;4.0;5.0
4.0;2;29.9;0;1;0;0;0;0;0;0;0;0;0;0;1.0;4.0;4.0;1200000;74.1;75004;3840;2.0;5.0
6.0;4;49.9;0;1;0;1;0;1;0;1;0;0;1;0;1.0;5.0;5.0;2000000;185.4;75017;0;4.0;7.0
4.0;2;22.9;0;1;0;1;0;0;0;0;0;0;0;0;3.0;5.0;2.0;800000;69.9;75009;3024;4.0;6.0
2.0;1;22.0;0;0;0;0;0;0;0;1;0;1;1;0;1.0;4.0;2.0;430000;38.5;75002;1860;6.0;7.0
4.0;2;35.0;0;1;0;1;0;1;0;1;0;1;0;0;3.0;4.0;2.0;700000;63.8;75010;2160;3.0;6.0
3.0;2;17.4;0;0;0;1;0;0;0;1;1;0;0;1;3.0;5.0;5.0;520000;52.5;75015;1800;1.0;6.0
2.0;1;25.7;0;1;0;1;0;0;0;0;1;1;0;1;3.0;4.0;3.0;400000;43.3;75015;4044;22.0;33.0
3.0;2;15.4;1;1;1;1;0;1;0;0;0;0;0;0;1.0;5.0;3.0;525000;64.6;75015;3816;5.0;5.0
3.0;2;20.7;0;0;0;1;0;1;0;0;0;1;1;1;1.0;5.0;2.0;490000;50.3;75015;2280;3.0;5.0
2.0;1;18.2;1;1;0;1;0;1;0;1;1;0;0;0;3.0;6.0;3.0;558000;48.0;75015;2436;6.0;10.0
2.0;1;18.9;0;0;0;1;0;0;0;1;0;0;0;0;3.0;5.0;5.0;425000;49.7;75016;1680;4.0;4.0
1.0;1;17.2;0;1;0;1;0;1;0;0;1;0;0;0;3.0;6.0;6.0;286000;29.7;75016;1200;1.0;9.0
3.0;1;28.2;0;1;0;0;0;1;0;1;0;0;0;0;3.0;3.0;1.0;850000;74.4;75016;1900;5.0;6.0
2.0;1;26.7;1;1;0;1;0;0;0;1;0;0;0;1;3.0;6.0;6.0;669000;72.8;75016;4940;3.0;7.0
3.0;2;30.0;0;0;0;1;0;1;0;1;1;0;0;1;5.0;4.0;4.0;820000;74.0;75016;3280;1.0;5.0
2.0;1;23.2;1;1;0;1;0;1;0;1;1;0;1;1;3.0;5.0;5.0;800000;60.7;75016;5192;4.0;8.0
2.0;1;11.9;0;1;0;0;0;1;0;1;1;1;1;0;1.0;6.0;5.0;422000;41.6;75016;2280;3.0;7.0
3.0;1;-1.0;0;1;1;1;0;0;0;1;1;1;0;1;3.0;3.0;3.0;587000;64.5;75015;8868;8.0;11.0
3.0;2;15.0;0;0;0;1;0;0;0;1;0;1;0;0;3.0;5.0;3.0;653000;48.0;75017;0;3.0;4.0
3.0;1;25.0;1;1;1;1;0;1;0;1;0;0;1;1;3.0;4.0;2.0;690000;75.0;75012;3024;2.0;7.0
3.0;2;25.8;0;0;0;0;0;0;0;1;0;1;1;1;3.0;6.0;6.0;600000;53.0;75009;1960;4.0;4.0
2.0;1;20.1;1;1;0;1;0;1;0;1;1;0;0;1;5.0;4.0;2.0;620000;46.0;75008;2005;2.0;5.0
3.0;1;13.8;1;1;0;1;0;1;0;1;1;0;0;1;3.0;6.0;6.0;750000;74.0;75016;3192;4.0;6.0
3.0;2;29.5;1;1;1;1;0;0;0;0;1;0;0;0;1.0;5.0;5.0;860000;77.6;75016;7524;8.0;9.0
2.0;1;27.9;0;1;0;1;0;1;0;1;0;1;1;1;5.0;4.0;2.0;663000;50.1;75014;3462;3.0;4.0
2.0;1;21.1;0;1;0;0;0;0;0;1;0;0;1;0;-1.0;5.0;5.0;450000;30.5;75016;0;2.0;-1.0
1.0;1;18.9;0;1;0;0;0;0;0;1;0;1;0;0;3.0;4.0;2.0;373000;32.5;75012;636;1.0;4.0
4.0;2;37.6;0;0;0;0;0;0;0;1;0;1;1;1;5.0;6.0;6.0;900000;69.3;75003;1728;4.0;6.0
2.0;1;11.3;0;0;0;1;0;0;0;1;1;0;1;1;1.0;6.0;3.0;378000;31.0;75014;1284;5.0;6.0
3.0;2;22.8;0;0;0;0;0;1;0;1;0;1;1;1;3.0;2.0;1.0;790000;47.9;75004;1404;3.0;4.0
3.0;1;39.3;1;1;0;1;0;1;0;1;0;0;0;0;3.0;5.0;5.0;760000;69.0;75014;2254;2.0;6.0
1.0;1;27.7;0;1;0;1;0;1;0;1;0;1;1;1;3.0;4.0;3.0;440000;31.6;75003;2400;4.0;5.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;1;0;1;1;1.0;5.0;3.0;466000;37.7;75014;1428;5.0;6.0
3.0;2;23.5;0;0;0;1;0;0;0;1;1;1;1;0;3.0;2.0;1.0;597000;50.3;75014;2040;3.0;6.0
3.0;2;39.9;0;1;0;1;0;0;0;1;1;1;0;1;3.0;3.0;3.0;895000;74.2;75016;5256;4.0;8.0
1.0;1;22.7;0;1;0;1;0;0;0;0;0;0;1;0;3.0;6.0;6.0;495000;33.2;75014;1980;7.0;8.0
1.0;1;9.0;0;1;0;0;0;0;0;0;0;0;1;0;3.0;3.0;3.0;115000;9.0;75015;40;3.0;7.0
3.0;2;18.0;0;0;0;1;0;1;0;1;0;0;0;0;1.0;5.0;3.0;650000;63.5;75018;2340;1.0;7.0
3.0;2;19.0;0;1;0;1;0;0;0;0;0;0;0;1;3.0;5.0;5.0;656000;59.5;75016;4568;2.0;7.0
4.0;2;13.6;0;1;0;0;0;0;0;0;1;0;1;0;3.0;5.0;4.0;588000;69.0;75015;3075;1.0;8.0
2.0;1;12.0;0;0;0;0;0;1;0;1;0;0;0;0;1.0;5.0;2.0;475000;26.0;75018;1080;4.0;4.0
1.0;1;14.9;0;0;0;1;0;0;0;1;0;0;1;1;3.0;5.0;3.0;280000;26.0;75015;1296;3.0;5.0
3.0;1;17.0;0;1;0;1;0;1;0;1;0;0;0;0;5.0;5.0;5.0;780000;55.2;75006;1420;1.0;5.0
3.0;2;39.5;0;0;0;1;0;0;0;1;0;0;0;0;3.0;5.0;5.0;750000;61.3;75002;2920;6.0;6.0
4.0;2;26.1;0;0;0;1;0;1;0;0;0;0;0;1;-1.0;5.0;2.0;1260000;75.0;75006;0;3.0;-1.0
5.0;3;30.4;0;1;0;0;0;1;0;1;1;0;0;0;3.0;4.0;4.0;1249000;116.0;75016;0;4.0;7.0
1.0;1;18.7;1;1;0;1;0;0;0;0;1;1;0;0;5.0;5.0;3.0;427000;29.0;75007;2439;2.0;6.0
