Nombre de pieces;Nombre de chambres;Superficie salon (m);Balcon;Ascenseur;Parking;Cave;Accessible_mobilit_rduite;Interphone;Alarme;Digicode;Gardien;Cuisine ouverte;Sans vis  vis;Calme;Exposition;DPE;GES;prix;superficie;arrondissement;charges_annuelles;Etage;Total_etages
2.0;1;10.0;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;5.0;2.0;179000.0;48.0;94120;480;0.0;2.0
3.0;1;-1.0;1;1;1;0;0;1;0;1;0;1;0;1;5.0;1.0;1.0;450000.0;61.0;94100;2148;2.0;4.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;2.0;2.0;338000.0;47.0;94100;1644;2.0;5.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;5.0;2.0;2.0;690000.0;83.0;94100;2904;4.0;4.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;298000.0;43.0;94100;1500;1.0;4.0
4.0;3;-1.0;1;1;1;0;0;0;0;0;0;1;0;0;3.0;-1.0;-1.0;570000.0;89.0;94170;0;2.0;4.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;1;0;0;0;-1.0;-1.0;-1.0;120000.0;25.0;94350;1800;3.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;1;0;0;0;1;-1.0;4.0;4.0;234000.0;35.0;94120;1978;1.0;4.0
1.0;1;18.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;5.0;3.0;160000.0;18.0;94220;440;0.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;210900.0;35.0;94500;0;1.0;4.0
1.0;1;30.0;0;1;1;0;0;1;0;1;0;0;0;0;-1.0;3.0;3.0;226000.0;30.0;94350;2520;0.0;4.0
1.0;1;38.0;0;0;0;0;0;0;0;0;0;1;0;0;3.0;4.0;2.0;145000.0;38.0;94260;150;1.0;1.0
2.0;1;26.0;0;1;1;1;0;1;0;0;1;0;0;1;3.0;5.0;5.0;235000.0;52.0;94100;2778;0.0;5.0
1.0;1;18.8;1;1;0;0;0;1;0;1;1;0;0;0;3.0;3.0;3.0;77200.0;18.8;94340;384;3.0;-1.0
4.0;3;-1.0;0;1;0;1;0;0;0;0;0;0;0;1;3.0;3.0;3.0;499000.0;83.0;94700;5332;0.0;8.0
3.0;2;-1.0;0;0;1;0;0;1;0;1;0;0;0;1;5.0;1.0;1.0;286000.0;63.0;94470;0;3.0;-1.0
5.0;4;-1.0;1;0;1;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;490000.0;131.0;94230;1500;0.0;1.0
3.0;2;-1.0;1;0;1;1;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;187300.0;66.0;94350;0;4.0;-1.0
4.0;3;28.0;0;1;0;0;0;0;0;0;0;1;0;0;3.0;3.0;3.0;319000.0;67.8;94500;3004;0.0;-1.0
5.0;4;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;1.0;-1.0;-1.0;396000.0;102.0;94470;0;5.0;-1.0
3.0;2;25.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;1.0;1.0;473100.0;65.0;94500;0;5.0;5.0
2.0;1;28.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;1.0;1.0;279000.0;45.0;94320;0;3.0;5.0
4.0;2;-1.0;1;1;1;0;0;1;0;0;0;0;0;1;3.0;4.0;3.0;250000.0;82.2;94000;3600;0.0;8.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;5.0;2.0;155000.0;24.0;94200;1500;1.0;2.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;1;0;1;-1.0;3.0;1.0;239000.0;34.0;94120;0;-1.0;-1.0
3.0;2;-1.0;1;0;0;1;0;1;0;0;0;1;0;1;-1.0;4.0;4.0;249000.0;67.0;94500;0;1.0;3.0
2.0;1;-1.0;1;1;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;3.0;320000.0;29.0;94300;2400;2.0;6.0
3.0;2;18.0;1;1;1;1;0;1;0;1;1;0;0;1;3.0;6.0;6.0;200000.0;61.0;94430;3793;2.0;4.0
2.0;1;-1.0;1;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;295000.0;29.0;94300;840;3.0;5.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;-1.0;-1.0;162000.0;38.0;94320;3200;0.0;5.0
1.0;1;20.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;185000.0;20.0;94160;720;4.0;5.0
1.0;1;15.3;0;0;0;1;0;0;0;0;0;0;0;0;1.0;-1.0;3.0;121000.0;15.3;94200;460;0.0;-1.0
2.0;1;19.0;0;1;1;1;0;0;0;0;1;0;0;1;-1.0;5.0;2.0;247000.0;44.0;94220;0;9.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;2.0;159900.0;38.0;94450;0;3.0;3.0
3.0;3;18.0;0;0;1;0;0;1;0;1;0;0;0;0;5.0;4.0;2.0;249900.0;63.0;94350;1968;0.0;3.0
1.0;1;32.1;1;1;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;132500.0;32.1;94260;1910;5.0;-1.0
2.0;1;21.0;1;1;0;0;0;0;0;0;1;0;0;1;3.0;3.0;4.0;395000.0;60.0;94100;2400;-1.0;-1.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;485000.0;61.0;94130;1820;1.0;-1.0
1.0;1;24.0;0;0;0;0;0;1;0;0;0;0;0;0;5.0;-1.0;-1.0;129000.0;24.0;94350;920;-1.0;-1.0
3.0;2;25.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;1.0;1.0;323000.0;60.0;94360;0;2.0;6.0
3.0;2;-1.0;1;1;0;1;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;630000.0;68.4;94160;2400;4.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;1;0;0;0;-1.0;-1.0;-1.0;300000.0;40.0;94300;1800;0.0;5.0
2.0;1;24.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;375000.0;53.0;94410;0;1.0;-1.0
4.0;3;-1.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;472400.0;80.0;94140;2400;1.0;6.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;-1.0;3.0;1.0;305000.0;57.1;94140;1360;0.0;6.0
2.0;1;25.0;1;1;0;0;0;1;1;1;0;1;0;1;3.0;1.0;1.0;250000.0;43.0;94490;0;1.0;3.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;175000.0;41.0;94380;2400;0.0;5.0
2.0;1;-1.0;0;1;0;1;0;1;0;1;0;0;0;1;-1.0;4.0;3.0;214000.0;46.0;94000;0;1.0;7.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;5.0;5.0;229000.0;62.0;94500;12;-1.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;1;1;0;0;0;1;-1.0;3.0;1.0;315000.0;83.0;94440;156096;0.0;3.0
1.0;1;26.0;1;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;160000.0;26.0;94000;1132;0.0;2.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;330000.0;62.0;94250;109596;0.0;2.0
4.0;3;-1.0;1;1;1;0;0;1;1;1;0;1;0;0;3.0;3.0;3.0;395000.0;73.0;94230;299020;-1.0;-1.0
2.0;1;-1.0;0;1;0;0;0;0;0;0;0;1;0;0;5.0;2.0;1.0;189000.0;37.0;94600;1300;0.0;4.0
3.0;2;-1.0;1;0;1;0;0;1;0;1;0;0;0;1;5.0;6.0;6.0;385000.0;64.0;94100;3504;0.0;2.0
2.0;1;21.0;0;1;0;0;0;0;0;1;0;1;0;0;1.0;-1.0;-1.0;381500.0;62.0;94120;1515;0.0;-1.0
1.0;4;21.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;5.0;2.0;140000.0;21.0;94100;608;-1.0;-1.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;1;-1.0;6.0;3.0;378000.0;63.0;94100;4800;-1.0;-1.0
4.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;-1.0;-1.0;250000.0;102.0;94100;1500;0.0;1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;6.0;3.0;290000.0;32.0;94300;1200;2.0;4.0
1.0;1;22.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;69000.0;22.0;94800;0;7.0;8.0
1.0;1;30.0;0;1;1;1;0;1;0;1;0;0;0;1;-1.0;-1.0;-1.0;173250.0;30.0;94700;1400;3.0;5.0
5.0;4;-1.0;1;0;1;0;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;448000.0;93.0;94140;0;-1.0;-1.0
4.0;3;-1.0;1;0;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;378000.0;77.7;94100;4100;-1.0;-1.0
2.0;1;19.0;1;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;294000.0;38.0;94800;931;4.0;6.0
3.0;1;-1.0;1;0;0;0;0;0;0;0;0;0;0;1;3.0;5.0;5.0;290000.0;63.0;94400;1000;0.0;2.0
1.0;1;18.4;0;0;0;0;0;0;0;0;0;0;0;0;1.0;-1.0;3.0;155000.0;28.4;94100;0;0.0;-1.0
2.0;1;-1.0;0;0;0;0;0;1;0;1;0;0;0;1;1.0;4.0;4.0;315000.0;50.6;94800;1800;0.0;4.0
3.0;2;-1.0;0;1;1;0;0;1;1;1;1;0;0;1;3.0;4.0;3.0;229990.0;69.0;94550;2820;0.0;5.0
2.0;1;26.0;0;1;1;0;0;0;0;0;0;1;0;0;-1.0;2.0;2.0;320000.0;52.0;94240;1560;10.0;15.0
3.0;2;25.0;0;1;1;0;0;0;0;0;0;1;0;0;-1.0;2.0;2.0;360000.0;60.0;94000;1800;5.0;5.0
3.0;2;32.0;1;1;1;0;0;0;0;0;0;1;0;0;-1.0;-1.0;-1.0;302300.0;69.0;94000;2070;3.0;5.0
3.0;2;29.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;370300.0;66.0;94240;1617;1.0;5.0
2.0;1;24.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;297000.0;41.0;94240;1004;4.0;8.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;282000.0;83.0;94340;4400;4.0;8.0
3.0;2;31.0;1;1;1;0;0;1;1;1;0;1;0;1;5.0;2.0;1.0;345420.0;64.0;94360;0;2.0;5.0
1.0;1;17.8;1;1;0;0;0;1;0;0;1;0;0;0;-1.0;4.0;2.0;71600.0;17.8;94200;335;2.0;-1.0
1.0;1;17.6;0;1;0;0;0;0;0;0;1;0;0;0;-1.0;3.0;2.0;99000.0;17.6;94000;12136;4.0;4.0
3.0;2;-1.0;0;1;0;0;0;1;0;1;0;0;0;0;-1.0;3.0;3.0;305000.0;63.0;94350;2280;0.0;4.0
3.0;2;28.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;2.0;1.0;369000.0;65.0;94500;0;4.0;5.0
3.0;2;27.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;2.0;1.0;354000.0;66.0;94500;0;2.0;5.0
2.0;1;-1.0;0;1;0;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;316000.0;46.0;94240;0;0.0;4.0
1.0;1;14.1;0;1;0;0;0;1;0;1;0;0;0;0;3.0;5.0;5.0;200000.0;31.0;94410;1320;1.0;-1.0
7.0;5;83.0;0;1;1;1;0;1;0;0;0;1;0;0;1.0;3.0;1.0;895000.0;261.0;94340;0;0.0;8.0
5.0;3;-1.0;0;1;0;0;0;1;0;1;0;0;0;1;-1.0;4.0;4.0;697000.0;145.0;94700;440384;0.0;4.0
5.0;4;-1.0;0;1;1;1;0;0;1;0;1;0;0;0;-1.0;5.0;5.0;730000.0;88.0;94300;4232;-1.0;-1.0
2.0;1;16.3;0;0;0;1;0;0;0;1;0;1;0;1;-1.0;4.0;2.0;208000.0;36.0;94800;1000;2.0;4.0
2.0;1;22.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;249000.0;44.2;94200;0;1.0;4.0
2.0;1;24.0;1;1;0;0;0;1;1;1;0;1;0;1;3.0;2.0;1.0;233155.0;43.0;94500;0;2.0;5.0
4.0;3;32.0;1;1;1;0;0;1;1;1;0;1;0;1;5.0;2.0;1.0;403010.0;85.0;94500;0;4.0;5.0
3.0;2;35.0;0;1;1;0;0;0;1;1;1;0;0;1;-1.0;4.0;4.0;335000.0;80.0;94360;2600;-1.0;-1.0
4.0;3;33.0;1;1;1;0;0;1;1;1;0;1;0;1;5.0;2.0;1.0;469900.0;90.0;94490;0;2.0;3.0
3.0;2;20.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;2.0;1.0;307900.0;55.0;94430;0;1.0;4.0
2.0;1;12.6;0;0;0;0;0;0;0;0;0;0;0;0;5.0;4.0;4.0;199900.0;57.7;94320;0;0.0;2.0
2.0;1;17.0;0;0;1;1;0;0;0;0;0;0;0;0;3.0;4.0;2.0;310000.0;47.0;94700;0;2.0;3.0
5.0;3;31.0;0;1;1;0;0;1;0;1;0;1;0;1;5.0;3.0;3.0;329900.0;83.0;94350;2305;-1.0;-1.0
2.0;1;15.0;0;0;0;1;0;0;0;0;0;1;0;0;5.0;-1.0;3.0;190000.0;29.5;94410;1027;0.0;2.0
3.0;2;21.0;0;0;1;1;0;0;1;0;1;0;0;1;-1.0;5.0;5.0;329000.0;73.0;94170;3371;0.0;4.0
4.0;3;28.1;1;1;1;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;319600.0;81.3;94290;0;3.0;3.0
3.0;2;-1.0;0;0;0;0;0;1;0;1;0;1;0;0;5.0;6.0;3.0;496200.0;62.0;94220;1888;0.0;4.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;395000.0;47.0;94220;0;0.0;-1.0
3.0;2;23.0;1;1;1;1;0;1;1;1;0;1;0;1;5.0;2.0;1.0;381504.0;65.0;94240;0;1.0;3.0
1.0;1;18.9;1;1;0;0;0;1;0;1;1;0;0;0;3.0;3.0;3.0;85200.0;18.9;94340;250;5.0;-1.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;3.0;3.0;170000.0;40.1;94000;2192;2.0;11.0
3.0;2;12.6;0;0;0;0;0;0;0;0;0;0;0;0;5.0;4.0;4.0;199900.0;57.7;94320;1020;0.0;2.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;6.0;250000.0;51.0;94110;2720;5.0;5.0
2.0;1;-1.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;5.0;245000.0;44.0;94220;0;1.0;-1.0
1.0;1;34.6;0;0;0;1;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;160000.0;34.6;94550;1876;0.0;3.0
3.0;2;22.0;1;0;1;0;0;1;0;1;0;1;0;1;3.0;2.0;1.0;259600.0;57.0;94290;0;4.0;4.0
4.0;3;27.0;1;1;1;0;0;1;1;1;0;1;0;1;3.0;2.0;1.0;539000.0;80.0;94800;0;2.0;6.0
1.0;1;20.0;0;0;0;0;0;1;0;1;0;0;0;1;-1.0;-1.0;3.0;187000.0;20.0;94160;0;4.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;159000.0;30.0;94600;3192;0.0;2.0
3.0;2;35.0;0;1;0;1;0;1;0;0;0;0;0;1;3.0;3.0;3.0;430000.0;70.4;94230;3100;0.0;-1.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;1;0;1;-1.0;4.0;2.0;219000.0;52.8;94420;1760;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;1;0;0;3.0;-1.0;-1.0;266000.0;41.0;94200;0;4.0;7.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;3.0;-1.0;-1.0;503000.0;69.0;94700;0;2.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;3.0;2.0;2.0;360000.0;63.0;94240;0;7.0;7.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;1.0;1.0;1.0;425000.0;81.0;94200;2832;6.0;-1.0
4.0;3;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;470620.0;83.0;94120;0;6.0;6.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;1;3.0;1.0;1.0;347000.0;66.0;94120;0;2.0;6.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;0;0;0;5.0;-1.0;-1.0;620000.0;80.0;94210;2796;2.0;4.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;1;0;0;3.0;1.0;1.0;409000.0;69.0;94240;2412;5.0;5.0
2.0;1;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;3.0;2.0;1.0;310000.0;49.0;94240;1740;15.0;15.0
5.0;4;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;5.0;-1.0;-1.0;449000.0;102.0;94310;3576;7.0;-1.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;5.0;-1.0;-1.0;200000.0;50.0;94800;1764;1.0;1.0
4.0;3;-1.0;1;1;1;0;0;1;0;1;0;1;0;0;3.0;1.0;1.0;577000.0;83.0;94210;2904;-1.0;-1.0
2.0;1;-1.0;1;1;1;0;0;1;0;1;0;0;0;0;3.0;2.0;2.0;270000.0;44.0;94120;1548;1.0;5.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;0;0;0;1.0;-1.0;-1.0;399000.0;66.0;94120;2316;4.0;4.0
3.0;2;-1.0;1;1;1;0;0;1;0;1;0;1;0;1;3.0;3.0;3.0;525000.0;55.0;94160;1920;3.0;5.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;528000.0;55.0;94160;1920;2.0;5.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;400000.0;66.6;94230;1600;0.0;4.0
4.0;3;-1.0;1;0;1;0;0;0;0;0;0;1;0;0;-1.0;-1.0;-1.0;380000.0;67.0;94120;0;2.0;-1.0
1.0;1;27.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;234000.0;32.0;94360;400;2.0;3.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;263900.0;51.0;94500;0;0.0;4.0
4.0;3;46.0;0;1;1;0;0;1;0;1;0;1;0;1;3.0;1.0;1.0;499000.0;99.0;94320;0;0.0;3.0
2.0;1;-1.0;0;1;1;1;0;0;0;0;0;0;0;0;3.0;-1.0;-1.0;579000.0;70.0;94130;2400;-1.0;-1.0
3.0;1;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;6.0;5.0;249000.0;57.0;94270;2640;-1.0;-1.0
3.0;2;26.0;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;3.0;250000.0;75.0;94000;2406;0.0;-1.0
3.0;2;-1.0;1;0;0;0;0;0;0;1;0;0;0;1;5.0;-1.0;-1.0;225000.0;50.0;94240;1440;-1.0;-1.0
5.0;4;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;996000.0;157.0;94700;2184;-1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;525000.0;60.0;94300;0;1.0;6.0
3.0;2;-1.0;0;1;1;0;0;1;0;1;0;0;0;0;5.0;2.0;2.0;550000.0;85.0;94210;2976;4.0;4.0
1.0;1;16.6;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;147000.0;16.6;94200;748;1.0;-1.0
3.0;2;31.0;0;0;0;1;0;0;0;0;0;1;0;1;3.0;-1.0;-1.0;420000.0;68.0;94100;4777;0.0;2.0
4.0;3;-1.0;1;0;1;0;0;1;0;1;0;0;0;1;-1.0;1.0;1.0;420900.0;90.0;94490;0;1.0;3.0
5.0;3;-1.0;1;0;0;1;0;1;0;1;0;0;0;0;3.0;4.0;4.0;625000.0;109.0;94140;4524;0.0;5.0
3.0;2;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;295000.0;56.2;94340;2400;0.0;-1.0
3.0;2;18.1;0;0;0;0;0;0;0;0;0;0;0;1;3.0;3.0;1.0;269800.0;59.4;94250;0;1.0;2.0
2.0;1;-1.0;0;1;1;0;0;1;0;1;0;1;0;0;5.0;-1.0;-1.0;175000.0;37.0;94800;1308;1.0;1.0
3.0;2;-1.0;0;0;0;1;0;1;0;1;0;1;0;0;3.0;5.0;5.0;287500.0;54.0;94140;2640;0.0;-1.0
7.0;4;-1.0;0;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;2.0;555000.0;140.0;94400;0;0.0;2.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;119900.0;30.5;94290;0;2.0;2.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;599000.0;64.0;94300;1800;2.0;4.0
3.0;2;-1.0;1;1;1;1;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;169900.0;61.0;94430;3527;0.0;4.0
3.0;2;-1.0;0;1;1;1;0;0;0;0;1;0;0;1;-1.0;-1.0;-1.0;420000.0;68.0;94340;0;-1.0;-1.0
2.0;1;17.0;0;0;0;0;0;0;0;0;0;1;0;1;-1.0;6.0;6.0;379000.0;40.0;94300;1067;0.0;1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;1;3.0;5.0;2.0;230000.0;49.0;94200;0;0.0;4.0
5.0;4;36.0;0;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;562000.0;104.0;94360;2548;-1.0;-1.0
4.0;3;25.0;1;1;0;1;0;1;0;0;0;0;0;1;3.0;5.0;5.0;420000.0;80.0;94410;4800;0.0;4.0
1.0;1;13.0;0;0;0;1;0;0;0;1;0;1;0;0;-1.0;-1.0;3.0;245000.0;28.0;94300;1558;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;180000.0;36.0;94110;0;0.0;-1.0
2.0;1;-1.0;0;0;1;0;0;0;0;0;0;0;0;1;5.0;-1.0;3.0;213000.0;40.0;94400;1020;-1.0;-1.0
3.0;2;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;219000.0;43.0;94200;1400;0.0;5.0
3.0;2;-1.0;1;1;0;1;0;0;0;0;0;0;0;1;3.0;5.0;2.0;617000.0;89.4;94130;292839;0.0;4.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;5.0;6.0;5.0;370000.0;58.5;94300;0;0.0;4.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;450000.0;92.0;94210;1200;0.0;2.0
2.0;1;24.0;1;1;1;0;0;1;1;1;0;1;0;1;5.0;1.0;1.0;293000.0;48.0;94360;0;3.0;6.0
3.0;2;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;3.0;280000.0;55.0;94800;0;0.0;4.0
1.0;1;20.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;2.0;176000.0;20.0;94120;360;0.0;1.0
2.0;1;19.5;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;170000.0;48.3;94350;1431;0.0;3.0
2.0;1;19.9;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;175000.0;48.6;94350;1497;0.0;3.0
4.0;3;-1.0;0;0;0;0;0;1;0;1;0;0;0;0;-1.0;4.0;4.0;215000.0;72.0;94290;0;0.0;2.0
1.0;1;25.0;0;0;0;1;0;0;0;0;0;0;0;1;-1.0;5.0;2.0;115000.0;25.0;94470;1500;-1.0;-1.0
3.0;2;-1.0;0;0;0;0;0;0;0;0;0;1;0;0;-1.0;6.0;3.0;272000.0;53.0;94200;0;0.0;1.0
2.0;1;20.0;0;0;1;1;0;0;0;0;1;1;0;1;3.0;4.0;4.0;210000.0;41.0;94000;526;-1.0;-1.0
4.0;3;-1.0;0;1;0;0;0;0;0;0;0;0;0;0;-1.0;3.0;2.0;280000.0;75.0;94380;3764;0.0;5.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;1;-1.0;5.0;5.0;249000.0;72.0;94360;2457;0.0;4.0
3.0;2;-1.0;0;0;1;1;0;1;0;0;0;0;0;1;-1.0;5.0;4.0;590000.0;137.0;94430;9000;-1.0;-1.0
2.0;1;-1.0;0;0;0;1;0;0;0;0;0;0;0;0;-1.0;6.0;3.0;360000.0;41.2;94160;1020;2.0;5.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;4.0;4.0;220000.0;39.9;94110;0;-1.0;-1.0
3.0;2;-1.0;0;0;1;0;0;0;0;1;0;1;0;1;3.0;5.0;2.0;338000.0;57.8;94110;996;0.0;-1.0
2.0;1;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;-1.0;3.0;165000.0;50.0;94520;1584;0.0;2.0
2.0;1;17.7;0;0;0;1;0;0;0;1;0;1;0;1;3.0;5.0;5.0;365000.0;61.3;94220;1594;0.0;1.0
4.0;3;-1.0;1;1;1;1;0;0;0;1;0;0;0;0;-1.0;5.0;5.0;219000.0;74.0;94430;4048;0.0;2.0
1.0;1;23.4;0;1;0;1;0;0;0;0;0;0;0;0;-1.0;4.0;2.0;109000.0;23.4;94470;955;2.0;3.0
3.0;2;22.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;371800.0;65.0;94240;1592;1.0;3.0
3.0;2;26.0;1;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;349800.0;63.0;94240;1543;2.0;2.0
4.0;3;19.0;0;1;0;0;0;0;0;1;0;0;0;1;5.0;5.0;2.0;349900.0;83.0;94350;2136;-1.0;-1.0
1.0;1;15.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;4.0;2.0;131000.0;15.0;94130;70896;2.0;2.0
4.0;3;-1.0;0;0;0;0;0;0;0;0;0;0;0;0;-1.0;5.0;2.0;560000.0;84.6;94160;1356;-1.0;-1.0
2.0;1;-1.0;0;0;0;0;0;0;0;0;0;0;0;1;-1.0;-1.0;-1.0;141000.0;30.0;94190;0;-1.0;-1.0
3.0;2;-1.0;1;0;1;0;0;0;0;0;0;0;0;1;-1.0;4.0;1.0;325000.0;64.7;94170;153601;0.0;1.0
4.0;3;-1.0;0;0;1;1;0;0;0;0;0;0;0;0;-1.0;5.0;5.0;185000.0;70.0;94420;1800;-1.0;-1.0
5.0;4;38.0;0;1;1;0;0;0;0;0;0;0;0;0;-1.0;-1.0;-1.0;400000.0;115.0;94430;0;3.0;3.0
2.0;1;-1.0;0;0;0;1;0;0;0;1;0;0;0;1;-1.0;6.0;6.0;360000.0;47.4;94160;0;0.0;3.0
2.0;1;17.0;1;1;0;0;0;1;1;1;0;1;0;1;3.0;1.0;1.0;200000.0;37.0;94490;0;1.0;4.0
